UserID,UserNo,IP Address,Date Ended,Q1.1. CQC number,Q7.1. Not enough tablet devices for staff to use for this purpose,"Q7.2. Our tablet devices are not good enough (ie they're too old / slow / do not have the right features)",Q7.3. Our tablets are reserved for - or locked down to - other things and cannot be used for remote consultations,(CQC)_Care home beds,(survey)_Q4.1. Current number of devices,Flag 1,Flag 2,Flag 3,Flag 4,Flag 5,Flag 6,Priority,Number of iPads
140021797,21798,111.111.11.21808,44092,1-1000021797,FALSE,TRUE,FALSE,25,2,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140021798,21799,111.111.11.21809,44092,1-1000021798,FALSE,FALSE,FALSE,68,4,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140021799,21800,111.111.11.21810,44092,1-1000021799,TRUE,FALSE,FALSE,3,4,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140021800,21801,111.111.11.21811,44092,1-1000021800,FALSE,TRUE,TRUE,93,0,More than 40 Residents,No current devices,,,,,Priority One,2
140021801,21802,111.111.11.21812,44092,1-1000021801,FALSE,FALSE,FALSE,8,1,Less than 40 Residents,,Devices adequate,,Has less than two devices,Enough devices,Ineligible,0
140021802,21803,111.111.11.21813,44092,1-1000021802,TRUE,TRUE,TRUE,6,2,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140021803,21804,111.111.11.21814,44092,1-1000021803,FALSE,TRUE,TRUE,30,4,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140021804,21805,111.111.11.21815,44092,1-1000021804,TRUE,TRUE,TRUE,48,3,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140021805,21806,111.111.11.21816,44092,1-1000021805,TRUE,FALSE,FALSE,33,2,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140021806,21807,111.111.11.21817,44092,1-1000021806,TRUE,FALSE,TRUE,18,4,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140021807,21808,111.111.11.21818,44092,1-1000021807,TRUE,FALSE,FALSE,7,3,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140021808,21809,111.111.11.21819,44092,1-1000021808,TRUE,TRUE,FALSE,6,1,Less than 40 Residents,,Devices adequate,,Has less than two devices,Enough devices,Ineligible,0
140021809,21810,111.111.11.21820,44092,1-1000021809,TRUE,TRUE,TRUE,11,4,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140021810,21811,111.111.11.21821,44092,1-1000021810,TRUE,FALSE,FALSE,92,1,More than 40 Residents,,Devices adequate,Only one Current Device,,,Priority One,1
140021811,21812,111.111.11.21822,44092,1-1000021811,FALSE,FALSE,FALSE,85,2,More than 40 Residents,,Devices adequate,Two or more current devices,Has less than three devices,Enough devices,Ineligible,0
140021812,21813,111.111.11.21823,44092,1-1000021812,FALSE,FALSE,FALSE,79,1,More than 40 Residents,,Devices adequate,Only one Current Device,,,Priority One,1
140021813,21814,111.111.11.21824,44092,1-1000021813,FALSE,TRUE,FALSE,93,0,More than 40 Residents,No current devices,,,,,Priority One,2
140021814,21815,111.111.11.21825,44092,1-1000021814,FALSE,TRUE,FALSE,81,1,More than 40 Residents,,Devices adequate,Only one Current Device,,,Priority One,1
140021815,21816,111.111.11.21826,44092,1-1000021815,FALSE,FALSE,TRUE,14,3,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140021816,21817,111.111.11.21827,44092,1-1000021816,TRUE,TRUE,FALSE,21,1,Less than 40 Residents,,Devices adequate,,Has less than two devices,Enough devices,Ineligible,0
140021817,21818,111.111.11.21828,44092,1-1000021817,FALSE,TRUE,TRUE,44,4,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140021818,21819,111.111.11.21829,44092,1-1000021818,FALSE,TRUE,TRUE,95,2,More than 40 Residents,,Devices adequate,Two or more current devices,Has less than three devices,Enough devices,Ineligible,0
140021819,21820,111.111.11.21830,44092,1-1000021819,FALSE,TRUE,FALSE,57,1,More than 40 Residents,,Devices adequate,Only one Current Device,,,Priority One,1
140021820,21821,111.111.11.21831,44092,1-1000021820,TRUE,FALSE,FALSE,84,0,More than 40 Residents,No current devices,,,,,Priority One,2
140021821,21822,111.111.11.21832,44092,1-1000021821,FALSE,FALSE,FALSE,46,4,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140021822,21823,111.111.11.21833,44092,1-1000021822,FALSE,FALSE,TRUE,85,2,More than 40 Residents,,Devices adequate,Two or more current devices,Has less than three devices,Enough devices,Ineligible,0
140021823,21824,111.111.11.21834,44092,1-1000021823,TRUE,FALSE,TRUE,52,2,More than 40 Residents,,Devices adequate,Two or more current devices,Has less than three devices,Enough devices,Ineligible,0
140021824,21825,111.111.11.21835,44092,1-1000021824,TRUE,FALSE,FALSE,58,0,More than 40 Residents,No current devices,,,,,Priority One,2
140021825,21826,111.111.11.21836,44092,1-1000021825,TRUE,FALSE,TRUE,79,2,More than 40 Residents,,Devices adequate,Two or more current devices,Has less than three devices,Enough devices,Ineligible,0
140021826,21827,111.111.11.21837,44092,1-1000021826,FALSE,TRUE,TRUE,73,2,More than 40 Residents,,Devices adequate,Two or more current devices,Has less than three devices,Enough devices,Ineligible,0
140021827,21828,111.111.11.21838,44092,1-1000021827,FALSE,FALSE,TRUE,99,0,More than 40 Residents,No current devices,,,,,Priority One,2
140021828,21829,111.111.11.21839,44092,1-1000021828,FALSE,FALSE,TRUE,42,2,More than 40 Residents,,Devices adequate,Two or more current devices,Has less than three devices,Enough devices,Ineligible,0
140021829,21830,111.111.11.21840,44092,1-1000021829,TRUE,TRUE,TRUE,65,4,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140021830,21831,111.111.11.21841,44092,1-1000021830,TRUE,FALSE,TRUE,92,2,More than 40 Residents,,Devices adequate,Two or more current devices,Has less than three devices,Enough devices,Ineligible,0
140021831,21832,111.111.11.21842,44092,1-1000021831,FALSE,FALSE,TRUE,11,1,Less than 40 Residents,,Devices adequate,,Has less than two devices,Enough devices,Ineligible,0
140021832,21833,111.111.11.21843,44092,1-1000021832,FALSE,TRUE,FALSE,28,3,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140021833,21834,111.111.11.21844,44092,1-1000021833,FALSE,FALSE,TRUE,60,4,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140021834,21835,111.111.11.21845,44092,1-1000021834,FALSE,FALSE,FALSE,89,0,More than 40 Residents,No current devices,,,,,Priority One,2
140021835,21836,111.111.11.21846,44092,1-1000021835,FALSE,FALSE,TRUE,61,3,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140021836,21837,111.111.11.21847,44092,1-1000021836,FALSE,TRUE,FALSE,75,2,More than 40 Residents,,Devices adequate,Two or more current devices,Has less than three devices,Enough devices,Ineligible,0
140021837,21838,111.111.11.21848,44092,1-1000021837,FALSE,FALSE,TRUE,22,0,Less than 40 Residents,No current devices,,,,,Priority One,1
140021838,21839,111.111.11.21849,44092,1-1000021838,TRUE,TRUE,TRUE,3,0,Less than 40 Residents,No current devices,,,,,Priority One,1
140021839,21840,111.111.11.21850,44092,1-1000021839,FALSE,TRUE,FALSE,92,2,More than 40 Residents,,Devices adequate,Two or more current devices,Has less than three devices,Enough devices,Ineligible,0
140021840,21841,111.111.11.21851,44092,1-1000021840,FALSE,FALSE,TRUE,72,3,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140021841,21842,111.111.11.21852,44092,1-1000021841,TRUE,TRUE,FALSE,99,2,More than 40 Residents,,Devices adequate,Two or more current devices,Has less than three devices,Enough devices,Ineligible,0
140021842,21843,111.111.11.21853,44092,1-1000021842,TRUE,TRUE,FALSE,29,2,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140021843,21844,111.111.11.21854,44092,1-1000021843,FALSE,FALSE,FALSE,7,0,Less than 40 Residents,No current devices,,,,,Priority One,1
140021844,21845,111.111.11.21855,44092,1-1000021844,TRUE,FALSE,FALSE,31,4,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140021845,21846,111.111.11.21856,44092,1-1000021845,TRUE,FALSE,TRUE,91,4,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140021846,21847,111.111.11.21857,44092,1-1000021846,FALSE,FALSE,FALSE,9,1,Less than 40 Residents,,Devices adequate,,Has less than two devices,Enough devices,Ineligible,0
140021847,21848,111.111.11.21858,44092,1-1000021847,FALSE,FALSE,FALSE,53,3,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140021848,21849,111.111.11.21859,44092,1-1000021848,TRUE,FALSE,TRUE,58,4,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140021849,21850,111.111.11.21860,44092,1-1000021849,FALSE,TRUE,TRUE,68,0,More than 40 Residents,No current devices,,,,,Priority One,2
140021850,21851,111.111.11.21861,44092,1-1000021850,TRUE,TRUE,FALSE,97,3,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140021851,21852,111.111.11.21862,44092,1-1000021851,FALSE,TRUE,TRUE,16,4,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140021852,21853,111.111.11.21863,44092,1-1000021852,TRUE,TRUE,TRUE,56,1,More than 40 Residents,,Devices adequate,Only one Current Device,,,Priority One,1
140021853,21854,111.111.11.21864,44092,1-1000021853,FALSE,FALSE,TRUE,81,2,More than 40 Residents,,Devices adequate,Two or more current devices,Has less than three devices,Enough devices,Ineligible,0
140021854,21855,111.111.11.21865,44092,1-1000021854,FALSE,FALSE,TRUE,92,2,More than 40 Residents,,Devices adequate,Two or more current devices,Has less than three devices,Enough devices,Ineligible,0
140021855,21856,111.111.11.21866,44092,1-1000021855,TRUE,FALSE,TRUE,51,1,More than 40 Residents,,Devices adequate,Only one Current Device,,,Priority One,1
140021856,21857,111.111.11.21867,44092,1-1000021856,FALSE,TRUE,FALSE,93,3,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140021857,21858,111.111.11.21868,44092,1-1000021857,FALSE,FALSE,FALSE,89,2,More than 40 Residents,,Devices adequate,Two or more current devices,Has less than three devices,Enough devices,Ineligible,0
140021858,21859,111.111.11.21869,44092,1-1000021858,FALSE,FALSE,TRUE,88,3,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140021859,21860,111.111.11.21870,44092,1-1000021859,TRUE,TRUE,FALSE,8,4,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140021860,21861,111.111.11.21871,44092,1-1000021860,TRUE,TRUE,TRUE,38,1,Less than 40 Residents,,Devices adequate,,Has less than two devices,Enough devices,Ineligible,0
140021861,21862,111.111.11.21872,44092,1-1000021861,TRUE,FALSE,TRUE,44,2,More than 40 Residents,,Devices adequate,Two or more current devices,Has less than three devices,Enough devices,Ineligible,0
140021862,21863,111.111.11.21873,44092,1-1000021862,FALSE,TRUE,TRUE,20,3,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140021863,21864,111.111.11.21874,44092,1-1000021863,FALSE,FALSE,TRUE,57,3,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140021864,21865,111.111.11.21875,44092,1-1000021864,FALSE,FALSE,TRUE,21,0,Less than 40 Residents,No current devices,,,,,Priority One,1
140021865,21866,111.111.11.21876,44092,1-1000021865,FALSE,TRUE,FALSE,31,1,Less than 40 Residents,,Devices adequate,,Has less than two devices,Enough devices,Ineligible,0
140021866,21867,111.111.11.21877,44092,1-1000021866,TRUE,TRUE,FALSE,23,2,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140021867,21868,111.111.11.21878,44092,1-1000021867,FALSE,FALSE,TRUE,16,3,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140021868,21869,111.111.11.21879,44092,1-1000021868,TRUE,FALSE,FALSE,94,4,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140021869,21870,111.111.11.21880,44092,1-1000021869,FALSE,FALSE,TRUE,63,0,More than 40 Residents,No current devices,,,,,Priority One,2
140021870,21871,111.111.11.21881,44092,1-1000021870,FALSE,TRUE,TRUE,92,0,More than 40 Residents,No current devices,,,,,Priority One,2
140021871,21872,111.111.11.21882,44092,1-1000021871,TRUE,FALSE,FALSE,10,4,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140021872,21873,111.111.11.21883,44092,1-1000021872,FALSE,TRUE,FALSE,66,3,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140021873,21874,111.111.11.21884,44092,1-1000021873,FALSE,FALSE,TRUE,98,0,More than 40 Residents,No current devices,,,,,Priority One,2
140021874,21875,111.111.11.21885,44092,1-1000021874,FALSE,FALSE,TRUE,68,3,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140021875,21876,111.111.11.21886,44092,1-1000021875,FALSE,TRUE,TRUE,95,2,More than 40 Residents,,Devices adequate,Two or more current devices,Has less than three devices,Enough devices,Ineligible,0
140021876,21877,111.111.11.21887,44092,1-1000021876,FALSE,FALSE,FALSE,66,1,More than 40 Residents,,Devices adequate,Only one Current Device,,,Priority One,1
140021877,21878,111.111.11.21888,44092,1-1000021877,TRUE,TRUE,TRUE,45,3,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140021878,21879,111.111.11.21889,44092,1-1000021878,FALSE,TRUE,FALSE,2,2,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140021879,21880,111.111.11.21890,44092,1-1000021879,TRUE,FALSE,FALSE,29,3,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140021880,21881,111.111.11.21891,44092,1-1000021880,TRUE,FALSE,TRUE,32,1,Less than 40 Residents,,Devices adequate,,Has less than two devices,Enough devices,Ineligible,0
140021881,21882,111.111.11.21892,44092,1-1000021881,TRUE,TRUE,FALSE,45,0,More than 40 Residents,No current devices,,,,,Priority One,2
140021882,21883,111.111.11.21893,44092,1-1000021882,TRUE,FALSE,FALSE,5,3,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140021883,21884,111.111.11.21894,44092,1-1000021883,TRUE,TRUE,FALSE,77,0,More than 40 Residents,No current devices,,,,,Priority One,2
140021884,21885,111.111.11.21895,44092,1-1000021884,FALSE,FALSE,FALSE,54,2,More than 40 Residents,,Devices adequate,Two or more current devices,Has less than three devices,Enough devices,Ineligible,0
140021885,21886,111.111.11.21896,44092,1-1000021885,TRUE,FALSE,TRUE,48,1,More than 40 Residents,,Devices adequate,Only one Current Device,,,Priority One,1
140021886,21887,111.111.11.21897,44092,1-1000021886,FALSE,FALSE,FALSE,64,3,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140021887,21888,111.111.11.21898,44092,1-1000021887,TRUE,FALSE,FALSE,17,4,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140021888,21889,111.111.11.21899,44092,1-1000021888,TRUE,TRUE,TRUE,3,2,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140021889,21890,111.111.11.21900,44092,1-1000021889,TRUE,FALSE,FALSE,85,2,More than 40 Residents,,Devices adequate,Two or more current devices,Has less than three devices,Enough devices,Ineligible,0
140021890,21891,111.111.11.21901,44092,1-1000021890,TRUE,TRUE,TRUE,97,3,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140021891,21892,111.111.11.21902,44092,1-1000021891,FALSE,FALSE,FALSE,6,2,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140021892,21893,111.111.11.21903,44092,1-1000021892,TRUE,TRUE,TRUE,74,0,More than 40 Residents,No current devices,,,,,Priority One,2
140021893,21894,111.111.11.21904,44092,1-1000021893,FALSE,FALSE,FALSE,52,0,More than 40 Residents,No current devices,,,,,Priority One,2
140021894,21895,111.111.11.21905,44092,1-1000021894,TRUE,FALSE,TRUE,50,1,More than 40 Residents,,Devices adequate,Only one Current Device,,,Priority One,1
140021895,21896,111.111.11.21906,44092,1-1000021895,FALSE,FALSE,FALSE,76,0,More than 40 Residents,No current devices,,,,,Priority One,2
140021896,21897,111.111.11.21907,44092,1-1000021896,FALSE,TRUE,FALSE,79,1,More than 40 Residents,,Devices adequate,Only one Current Device,,,Priority One,1
140021897,21898,111.111.11.21908,44092,1-1000021897,FALSE,FALSE,TRUE,42,4,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140021898,21899,111.111.11.21909,44092,1-1000021898,TRUE,FALSE,FALSE,32,1,Less than 40 Residents,,Devices adequate,,Has less than two devices,Enough devices,Ineligible,0
